,Credit_Limit,Customer_Age
2894,15326.0,37
2895,11373.0,51
2896,2644.0,65
2897,2673.0,37
2898,7477.0,54
2899,16227.0,46
2900,19110.0,41
2901,2993.0,49
2902,3290.0,51
2903,11176.0,50
2904,21416.0,48
2905,2492.0,53
2906,14265.0,54
2907,16985.0,46
2908,7469.0,47
2909,4592.0,52
2910,4341.0,43
2911,34516.0,41
2912,27710.0,34
2913,13431.0,33
2914,2645.0,49
2915,14028.0,44
2916,34516.0,36
2917,5699.0,37
2918,16284.0,46
2919,3226.0,65
2920,2803.0,52
2921,34516.0,50
2922,2192.0,59
2923,8318.0,37
2924,6391.0,40
2925,4736.0,40
2926,9944.0,59
2927,4717.0,52
2928,12778.0,43
2929,16920.0,48
2930,3240.0,45
2931,4704.0,30
2932,14987.0,41
2933,3554.0,51
2934,9227.0,46
2935,7522.0,50
2936,1677.0,31
2937,2319.0,48
2938,2722.0,39
2939,2046.0,50
2940,34516.0,47
2941,18531.0,53
2942,4112.0,45
2943,34516.0,46
2944,34516.0,34
2945,4683.0,39
2946,1438.3,62
2947,4224.0,53
2948,7133.0,51
2949,10253.0,34
2950,4210.0,44
2951,12630.0,49
2952,21084.0,26
2953,3639.0,56
2954,31945.0,52
2955,5894.0,65
2956,2209.0,65
2957,23447.0,35
2958,4180.0,48
2959,4930.0,53
2960,3417.0,38
2961,4785.0,50
2962,12685.0,46
2963,21374.0,48
2964,1911.0,36
2965,8666.0,41
2966,2759.0,60
2967,5984.0,49
2968,23000.0,45
2969,1438.3,36
2970,2976.0,49
2971,34516.0,43
2972,1438.3,58
2973,16099.0,46
2974,19595.0,50
2975,13193.0,43
2976,8184.0,57
2977,2607.0,30
2978,5758.0,48
2979,25873.0,51
2980,2695.0,46
2981,20860.0,46
2982,1892.0,45
2983,27751.0,52
2984,34516.0,48
2985,24580.0,47
2986,29893.0,49
2987,21165.0,43
2988,9148.0,47
2989,10979.0,55
2990,6519.0,41
2991,2509.0,44
2992,2664.0,35
2993,14999.0,40
2994,10332.0,32
2995,10226.0,50
2996,12050.0,38
2997,26124.0,39
2998,9816.0,48
2999,2783.0,52
3000,15942.0,49
3001,12222.0,46
3002,4002.0,38
3003,34516.0,60
3004,10227.0,48
3005,4265.0,45
3006,13867.0,47
3007,2243.0,43
3008,11239.0,41
3009,22558.0,53
3010,34516.0,50
3011,23510.0,56
3012,1651.0,63
3013,8693.0,53
3014,4549.0,35
3015,3558.0,51
3016,7176.0,51
3017,34516.0,44
3018,18293.0,38
3019,18332.0,40
3020,6383.0,48
3021,13441.0,42
3022,20114.0,50
3023,2019.0,54
3024,34516.0,38
3025,1438.3,55
3026,8017.0,46
3027,8519.0,49
3028,34516.0,38
3029,9474.0,50
3030,6587.0,40
3031,2999.0,32
3032,7154.0,49
3033,4039.0,53
3034,5516.0,57
3035,5577.0,64
3036,8628.0,34
3037,30137.0,43
3038,9778.0,42
3039,20912.0,48
3040,14699.0,49
3041,10350.0,57
3042,11346.0,44
3043,15987.0,63
3044,19711.0,43
3045,8650.0,33
3046,34516.0,55
3047,9748.0,50
3048,2454.0,49
3049,34516.0,48
3050,4255.0,47
3051,3271.0,35
3052,3480.0,31
3053,13306.0,50
3054,13637.0,38
3055,6733.0,39
3056,2728.0,52
3057,6250.0,49
3058,3653.0,49
3059,22919.0,44
3060,34516.0,36
3061,4198.0,44
3062,7532.0,44
3063,4587.0,35
3064,12250.0,45
3065,17753.0,56
3066,12535.0,37
3067,3541.0,48
3068,14622.0,43
3069,23973.0,45
3070,29200.0,54
3071,10077.0,46
3072,8667.0,44
3073,12871.0,44
3074,2346.0,38
3075,9919.0,55
3076,17087.0,50
3077,5505.0,42
3078,1902.0,49
3079,4254.0,31
3080,9854.0,51
3081,7711.0,47
3082,3213.0,30
3083,3132.0,46
3084,9977.0,45
3085,5659.0,53
3086,17161.0,62
3087,5018.0,65
3088,11474.0,44
3089,7925.0,51
3090,12793.0,28
3091,4834.0,49
3092,1438.3,44
3093,12948.0,55
3094,5662.0,49
3095,2799.0,34
3096,6030.0,50
3097,6779.0,42
3098,15248.0,53
3099,15583.0,53
3100,2576.0,32
3101,25270.0,48
3102,8717.0,35
3103,1438.3,45
3104,33755.0,45
3105,7282.0,53
3106,7260.0,42
3107,12952.0,43
3108,5353.0,55
3109,11741.0,38
3110,2609.0,39
3111,11167.0,51
3112,20882.0,44
3113,34516.0,42
3114,3071.0,63
3115,2267.0,39
3116,6617.0,52
3117,3276.0,57
3118,10097.0,36
3119,8260.0,42
3120,5776.0,52
3121,1438.3,40
3122,7207.0,40
3123,2106.0,38
3124,21158.0,44
3125,22906.0,43
3126,2648.0,45
3127,30702.0,34
3128,34516.0,49
3129,17054.0,53
3130,16317.0,38
3131,3761.0,36
3132,2173.0,48
3133,15845.0,53
3134,8061.0,49
3135,34516.0,37
3136,19430.0,44
3137,19127.0,42
3138,2708.0,48
3139,23566.0,60
3140,2532.0,49
3141,9829.0,37
3142,7226.0,57
3143,4072.0,59
3144,21646.0,46
3145,1438.3,39
3146,14046.0,40
3147,25620.0,49
3148,34516.0,53
3149,21358.0,59
3150,1856.0,63
3151,1438.3,36
3152,2586.0,64
3153,3281.0,39
3154,7115.0,50
3155,13220.0,38
3156,5996.0,45
3157,9080.0,47
3158,7563.0,54
3159,8749.0,40
3160,14973.0,52
3161,7108.0,63
3162,23007.0,48
3163,24248.0,46
3164,11617.0,52
3165,30428.0,45
3166,6805.0,48
3167,14257.0,59
3168,34516.0,47
3169,5719.0,55
3170,9517.0,53
3171,5317.0,41
3172,2526.0,40
3173,2971.0,52
3174,6834.0,59
3175,3002.0,36
3176,16727.0,59
3177,4573.0,41
3178,15410.0,38
3179,3299.0,44
3180,13453.0,42
3181,6362.0,48
3182,2679.0,57
3183,4369.0,34
3184,1721.0,50
3185,2196.0,41
3186,2845.0,50
3187,21144.0,49
3188,3952.0,47
3189,3518.0,45
3190,17343.0,47
3191,3498.0,43
3192,9121.0,39
3193,20230.0,36
3194,15422.0,44
3195,9132.0,47
3196,8054.0,41
3197,1640.0,42
3198,8739.0,48
3199,1818.0,46
3200,24949.0,46
3201,3115.0,46
3202,29695.0,52
3203,7261.0,56
3204,1621.0,38
3205,33472.0,41
3206,11512.0,51
3207,12463.0,26
3208,8511.0,51
3209,4821.0,41
3210,2480.0,57
3211,34516.0,44
3212,8596.0,52
3213,7223.0,49
3214,1629.0,52
3215,17116.0,44
3216,7216.0,63
3217,28397.0,44
3218,13720.0,53
3219,7553.0,47
3220,2952.0,49
3221,11229.0,35
3222,7109.0,45
3223,1862.0,45
3224,4511.0,36
3225,2533.0,42
3226,2016.0,46
3227,3893.0,49
3228,5530.0,50
3229,1737.0,57
3230,6853.0,46
3231,34516.0,55
3232,11068.0,38
3233,5546.0,35
3234,7277.0,48
3235,9426.0,57
3236,1594.0,55
3237,2158.0,47
3238,3490.0,37
3239,2364.0,48
3240,15704.0,49
3241,18253.0,49
3242,3696.0,48
3243,8748.0,52
3244,5608.0,44
3245,34516.0,41
3246,3236.0,51
3247,2736.0,45
3248,5195.0,49
3249,34516.0,47
3250,6327.0,44
3251,4728.0,42
3252,34516.0,62
3253,6276.0,32
3254,13430.0,43
3255,2796.0,62
3256,2457.0,46
3257,7075.0,62
3258,12386.0,42
3259,32210.0,39
3260,2136.0,59
3261,10851.0,43
3262,2717.0,52
3263,3578.0,59
3264,10698.0,60
3265,4668.0,48
3266,6772.0,40
3267,10696.0,55
3268,11851.0,48
3269,11558.0,36
3270,9551.0,49
3271,29923.0,40
3272,1438.3,54
3273,34516.0,40
3274,9033.0,63
3275,3675.0,44
3276,9183.0,44
3277,7924.0,45
3278,5383.0,36
3279,21425.0,45
3280,32866.0,38
3281,1438.3,44
3282,10467.0,35
3283,12856.0,55
3284,9721.0,61
3285,3981.0,43
3286,7587.0,40
3287,3417.0,51
3288,8012.0,48
3289,3812.0,64
3290,21378.0,49
3291,12873.0,54
3292,20229.0,46
3293,5387.0,34
3294,16546.0,46
3295,11191.0,48
3296,17576.0,45
3297,4182.0,65
3298,10271.0,45
3299,1647.0,40
3300,1560.0,50
3301,1659.0,40
3302,22487.0,38
3303,5403.0,36
3304,4717.0,54
3305,5180.0,50
3306,4915.0,50
3307,12154.0,41
3308,3258.0,46
3309,13349.0,44
3310,34516.0,50
3311,31458.0,45
3312,1438.3,40
3313,10961.0,46
3314,8904.0,48
3315,2498.0,47
3316,16105.0,42
3317,34516.0,43
3318,2222.0,49
3319,16815.0,46
3320,11538.0,41
3321,9569.0,45
3322,3340.0,40
3323,3654.0,40
3324,10541.0,49
3325,34516.0,51
3326,34516.0,43
3327,1613.0,45
3328,1438.3,38
3329,13126.0,40
3330,1922.0,49
3331,14521.0,45
3332,1931.0,63
3333,8513.0,43
3334,2421.0,50
3335,1478.0,47
3336,2466.0,63
3337,2501.0,30
3338,13602.0,41
3339,3094.0,38
3340,2485.0,44
3341,14817.0,50
3342,13824.0,50
3343,1438.3,46
3344,3797.0,51
3345,6189.0,53
3346,22956.0,40
3347,3943.0,49
3348,5569.0,54
3349,2418.0,50
3350,1963.0,45
3351,7966.0,46
3352,7742.0,51
3353,2074.0,63
3354,4948.0,54
3355,4988.0,51
3356,28701.0,60
3357,6607.0,30
3358,16034.0,44
3359,24149.0,33
3360,16903.0,40
3361,1438.3,52
3362,24657.0,39
3363,5026.0,51
3364,9352.0,51
3365,4939.0,46
3366,9502.0,44
3367,2936.0,62
3368,22855.0,53
3369,6602.0,47
3370,3728.0,45
3371,2021.0,42
3372,2255.0,47
3373,15704.0,41
3374,5746.0,46
3375,8436.0,36
3376,1438.3,47
3377,8340.0,56
3378,15108.0,54
3379,15104.0,42
3380,2490.0,39
3381,2009.0,45
3382,31668.0,52
3383,5735.0,46
3384,7633.0,48
3385,23642.0,46
3386,6698.0,42
3387,1438.3,45
3388,1438.3,50
3389,2563.0,50
3390,17814.0,39
3391,7738.0,45
3392,13114.0,52
3393,34516.0,42
3394,17345.0,49
3395,8706.0,51
3396,19272.0,48
3397,4798.0,52
3398,12254.0,43
3399,9549.0,49
3400,11568.0,37
3401,6197.0,48
3402,34516.0,40
3403,5137.0,49
3404,1791.0,46
3405,7238.0,50
3406,4514.0,50
3407,5366.0,44
3408,29812.0,47
3409,9559.0,48
3410,8353.0,49
3411,5455.0,51
3412,9899.0,59
3413,15578.0,45
3414,15641.0,50
3415,3504.0,46
3416,18432.0,47
3417,2369.0,46
3418,10882.0,60
3419,3509.0,38
3420,2469.0,51
3421,14335.0,47
3422,4005.0,47
3423,1976.0,49
3424,3664.0,39
3425,3734.0,44
3426,6033.0,40
3427,4531.0,56
3428,6245.0,45
3429,34516.0,37
3430,11880.0,42
3431,4188.0,43
3432,9344.0,59
3433,24126.0,42
3434,34516.0,46
3435,2295.0,28
3436,5496.0,47
3437,12342.0,54
3438,1928.0,55
3439,12814.0,62
3440,5242.0,49
3441,8808.0,48
3442,4469.0,43
3443,8031.0,51
3444,9728.0,48
3445,4748.0,47
3446,19999.0,50
3447,6331.0,56
3448,9662.0,43
3449,1693.0,47
3450,2964.0,49
3451,5483.0,48
3452,15186.0,40
3453,33408.0,41
3454,3125.0,43
3455,2934.0,42
3456,34516.0,39
3457,5349.0,50
3458,9810.0,50
3459,7084.0,50
3460,3537.0,51
3461,8896.0,47
3462,30733.0,41
3463,10177.0,49
3464,6848.0,42
3465,17165.0,42
3466,20274.0,45
3467,19939.0,50
3468,3378.0,53
3469,9773.0,51
3470,3668.0,50
3471,3196.0,64
3472,34516.0,45
3473,7030.0,52
3474,9410.0,47
3475,34516.0,38
3476,4096.0,45
3477,7210.0,43
3478,8026.0,57
3479,18064.0,47
3480,5596.0,42
3481,6897.0,52
3482,13991.0,48
3483,11366.0,44
3484,1707.0,40
3485,23692.0,50
3486,11191.0,41
3487,3476.0,42
3488,27781.0,43
3489,10534.0,44
3490,2721.0,61
3491,10458.0,51
3492,12544.0,40
3493,11464.0,46
3494,3104.0,50
3495,11770.0,48
3496,34516.0,50
3497,10998.0,44
3498,2757.0,42
3499,5489.0,46
3500,19709.0,52
3501,6967.0,42
3502,23424.0,47
3503,21718.0,39
3504,4908.0,53
3505,1470.0,52
3506,34516.0,39
3507,7936.0,63
3508,14366.0,53
3509,9231.0,54
3510,18679.0,45
3511,20356.0,45
3512,2259.0,52
3513,6663.0,64
3514,2424.0,47
3515,15677.0,45
3516,2334.0,41
3517,1816.0,56
3518,4950.0,52
3519,34516.0,39
3520,24172.0,61
3521,9037.0,57
3522,7616.0,46
3523,11209.0,38
3524,9908.0,44
3525,18737.0,40
3526,5330.0,57
3527,19032.0,52
3528,5916.0,50
3529,16277.0,51
3530,9442.0,42
3531,2990.0,51
3532,2210.0,45
3533,1527.0,44
3534,6022.0,45
3535,26729.0,55
3536,6102.0,63
3537,6803.0,33
3538,8101.0,46
3539,4632.0,41
3540,1996.0,58
3541,11600.0,51
3542,2657.0,35
3543,8464.0,42
3544,29003.0,45
3545,5000.0,51
3546,14963.0,63
3547,3855.0,45
3548,28200.0,36
3549,2310.0,39
3550,1960.0,52
3551,3773.0,52
3552,9771.0,50
3553,6417.0,60
3554,16037.0,43
3555,14839.0,49
3556,34516.0,44
3557,8769.0,54
3558,20968.0,50
3559,2188.0,44
3560,30314.0,52
3561,18799.0,47
3562,1638.0,49
3563,3538.0,45
3564,2546.0,35
3565,10775.0,65
3566,4798.0,47
3567,5816.0,56
3568,20533.0,49
3569,9890.0,58
3570,30820.0,52
3571,6091.0,45
3572,9690.0,50
3573,6797.0,62
3574,4985.0,44
3575,2125.0,61
3576,4012.0,47
3577,23858.0,52
3578,2619.0,46
3579,6728.0,40
3580,2680.0,47
3581,2936.0,52
3582,7478.0,46
3583,2527.0,49
3584,5644.0,44
3585,2837.0,50
3586,18584.0,40
3587,5941.0,45
3588,9576.0,41
3589,9569.0,63
3590,15412.0,32
3591,2663.0,55
3592,1438.3,51
3593,5376.0,52
3594,18873.0,47
3595,5341.0,39
3596,9904.0,45
3597,7084.0,43
3598,7498.0,47
3599,5450.0,51
3600,32719.0,50
3601,3250.0,37
3602,6111.0,44
3603,12590.0,62
3604,1982.0,41
3605,25133.0,39
3606,17818.0,40
3607,5155.0,46
3608,6006.0,51
3609,2571.0,64
3610,3269.0,40
3611,2798.0,50
3612,7277.0,44
3613,3788.0,32
3614,28262.0,43
3615,2169.0,47
3616,3767.0,43
3617,8989.0,46
3618,2838.0,47
3619,7199.0,48
3620,8495.0,44
3621,34516.0,40
3622,14164.0,46
3623,3604.0,50
3624,1752.0,46
3625,4204.0,43
3626,8017.0,42
3627,2778.0,43
3628,6649.0,51
3629,6813.0,40
3630,2797.0,40
3631,18004.0,45
3632,11242.0,47
3633,10693.0,26
3634,3026.0,50
3635,1438.3,37
3636,34516.0,51
3637,12836.0,49
3638,1892.0,62
3639,11277.0,37
3640,12815.0,54
3641,24016.0,44
3642,3482.0,43
3643,26516.0,44
3644,2285.0,49
3645,9617.0,48
3646,34516.0,51
3647,2354.0,41
3648,11533.0,41
3649,5042.0,59
3650,2584.0,37
3651,1438.3,50
3652,3402.0,47
3653,1809.0,55
3654,8624.0,40
3655,22917.0,48
3656,18410.0,45
3657,34516.0,29
3658,34516.0,44
3659,10130.0,41
3660,3099.0,53
3661,19849.0,55
3662,2283.0,39
3663,6347.0,39
3664,2758.0,41
3665,34516.0,44
3666,3469.0,50
3667,5155.0,45
3668,34516.0,52
3669,4092.0,50
3670,4675.0,52
3671,2297.0,43
3672,5260.0,38
3673,3458.0,51
3674,3943.0,59
3675,3028.0,52
3676,1438.3,49
3677,11884.0,47
3678,34516.0,43
3679,26058.0,47
3680,2808.0,47
3681,1874.0,42
3682,34516.0,35
3683,11236.0,61
3684,6380.0,42
3685,34516.0,52
3686,2664.0,35
3687,1645.0,50
3688,5797.0,40
3689,21721.0,45
3690,31756.0,45
3691,8333.0,43
3692,2067.0,41
3693,2214.0,38
3694,3775.0,38
3695,4388.0,41
3696,4100.0,64
3697,5157.0,46
3698,15939.0,61
3699,9216.0,46
3700,3413.0,32
3701,20348.0,43
3702,5015.0,34
3703,2440.0,54
3704,4948.0,45
3705,2468.0,49
3706,11328.0,42
3707,1438.3,49
3708,34516.0,38
3709,3183.0,51
3710,1438.3,38
3711,12945.0,47
3712,2458.0,51
3713,34516.0,40
3714,2617.0,44
3715,6500.0,40
3716,24528.0,60
3717,15898.0,49
3718,8516.0,54
3719,10062.0,50
3720,9589.0,51
3721,5826.0,44
3722,3521.0,48
3723,8386.0,53
3724,15449.0,42
3725,7323.0,44
3726,8924.0,45
3727,1438.3,52
3728,18965.0,48
3729,7976.0,57
3730,3054.0,47
3731,10620.0,53
3732,3984.0,61
3733,2507.0,65
3734,7599.0,43
3735,31954.0,40
3736,19666.0,40
3737,6628.0,39
3738,13049.0,39
3739,3036.0,45
3740,16575.0,48
3741,23391.0,38
3742,23898.0,51
3743,4944.0,47
3744,6921.0,48
3745,18026.0,47
3746,5216.0,45
3747,7699.0,65
3748,7232.0,49
3749,8476.0,61
3750,25837.0,51
3751,1536.0,48
3752,4453.0,44
3753,34516.0,45
3754,4389.0,49
3755,13429.0,38
3756,1840.0,42
3757,17846.0,44
3758,9013.0,46
3759,18862.0,40
3760,3230.0,50
3761,7958.0,46
3762,5619.0,35
3763,4854.0,49
3764,3807.0,62
3765,2529.0,45
3766,4097.0,45
3767,3057.0,56
3768,1957.0,58
3769,2941.0,51
3770,11252.0,38
3771,24534.0,39
3772,33384.0,43
3773,2232.0,44
3774,7582.0,40
3775,13884.0,49
3776,6167.0,64
3777,11545.0,49
3778,2872.0,47
3779,5666.0,44
3780,4417.0,64
3781,2991.0,48
3782,13109.0,52
3783,5443.0,57
3784,2717.0,65
3785,2628.0,52
3786,16054.0,42
3787,3216.0,37
3788,1438.3,53
3789,12295.0,46
3790,5794.0,55
3791,1858.0,51
3792,2593.0,35
3793,12420.0,41
3794,2775.0,41
3795,2886.0,43
3796,7037.0,45
3797,7065.0,44
3798,1896.0,63
3799,11634.0,46
3800,15987.0,51
3801,13735.0,44
3802,3880.0,58
3803,6899.0,38
3804,6508.0,50
3805,5090.0,46
3806,7015.0,47
3807,30560.0,51
3808,4384.0,49
3809,2950.0,47
3810,1511.0,49
3811,4946.0,49
3812,7477.0,54
3813,32182.0,57
3814,5715.0,47
3815,9595.0,49
3816,21952.0,37
3817,2606.0,45
3818,2826.0,50
3819,1438.3,45
3820,5667.0,42
3821,6366.0,45
3822,2122.0,41
3823,1687.0,44
3824,14320.0,41
3825,5972.0,53
3826,8771.0,43
3827,7112.0,64
3828,7333.0,46
3829,2001.0,37
3830,1438.3,46
3831,34516.0,48
3832,4207.0,48
3833,1555.0,38
3834,34516.0,44
3835,6846.0,55
3836,2071.0,50
3837,11336.0,43
3838,15221.0,55
3839,21359.0,47
3840,19366.0,42
3841,2243.0,41
3842,2923.0,56
3843,7853.0,50
3844,16386.0,41
3845,11164.0,48
3846,2960.0,49
3847,10816.0,41
3848,2917.0,37
3849,2568.0,44
3850,4539.0,44
3851,4806.0,48
3852,2025.0,65
3853,6249.0,54
3854,1686.0,48
3855,10239.0,41
3856,4284.0,43
3857,2601.0,46
3858,1738.0,47
3859,4527.0,42
3860,34516.0,42
3861,3532.0,47
3862,4846.0,50
3863,11392.0,43
3864,22036.0,49
3865,2772.0,43
3866,7474.0,52
3867,34516.0,40
3868,11117.0,46
3869,10714.0,47
3870,5420.0,60
3871,2652.0,38
3872,6492.0,51
3873,11352.0,62
3874,3167.0,52
3875,7015.0,41
3876,34516.0,48
3877,3244.0,43
3878,2431.0,51
3879,3050.0,42
3880,2191.0,54
3881,5677.0,52
3882,4176.0,48
3883,2577.0,40
3884,3305.0,65
3885,9261.0,47
3886,1564.0,64
3887,12740.0,50
3888,34516.0,57
3889,3091.0,58
3890,3812.0,39
3891,3778.0,54
3892,12698.0,58
3893,26229.0,41
3894,8346.0,51
3895,5395.0,52
3896,1490.0,58
3897,18274.0,42
3898,4409.0,62
3899,7560.0,45
3900,20783.0,53
3901,6188.0,53
3902,27876.0,50
3903,1924.0,44
3904,29149.0,40
3905,1438.3,55
3906,3160.0,50
3907,1438.3,38
3908,1438.3,45
3909,1535.0,40
3910,1438.3,55
3911,2331.0,49
3912,8156.0,43
3913,8109.0,47
3914,5853.0,43
3915,5997.0,48
3916,10824.0,51
3917,9300.0,47
3918,5351.0,51
3919,2097.0,49
3920,2266.0,53
3921,13598.0,55
3922,1803.0,46
3923,6292.0,50
3924,23566.0,65
3925,1765.0,51
3926,4964.0,46
3927,3741.0,42
3928,31631.0,49
3929,5014.0,40
3930,2484.0,45
3931,7636.0,65
3932,11096.0,46
3933,25027.0,47
3934,27391.0,44
3935,3266.0,58
3936,7050.0,50
3937,2704.0,54
3938,11721.0,40
3939,2432.0,49
3940,15142.0,39
3941,1936.0,51
3942,1829.0,64
3943,2786.0,43
3944,19595.0,38
3945,3828.0,44
3946,4786.0,46
3947,22143.0,44
3948,7150.0,44
3949,25502.0,63
3950,20178.0,40
3951,5258.0,46
3952,1561.0,47
3953,11550.0,43
3954,28618.0,58
3955,6623.0,47
3956,8136.0,49
3957,19156.0,42
3958,7982.0,55
3959,3120.0,45
3960,4606.0,60
3961,2005.0,48
3962,9949.0,50
3963,2892.0,41
3964,7093.0,51
3965,1896.0,47
3966,3569.0,47
3967,4663.0,41
3968,2553.0,55
3969,5362.0,38
3970,2873.0,41
3971,7840.0,40
3972,2209.0,43
3973,1971.0,36
3974,1438.3,48
3975,6230.0,41
3976,2636.0,47
3977,22243.0,44
3978,2855.0,50
3979,7578.0,46
3980,8440.0,47
3981,4186.0,53
3982,22074.0,44
3983,17667.0,46
3984,26548.0,39
3985,3532.0,51
3986,8795.0,45
3987,2162.0,49
3988,34516.0,47
3989,34516.0,53
3990,34516.0,44
3991,3491.0,41
3992,6060.0,52
3993,7860.0,48
3994,25190.0,48
3995,13911.0,50
3996,2281.0,51
3997,5652.0,43
3998,1606.0,44
3999,2777.0,45
4000,2223.0,40
4001,2916.0,48
4002,16476.0,45
4003,9598.0,44
4004,18570.0,42
4005,13626.0,54
4006,2298.0,29
4007,9191.0,40
4008,1438.3,58
4009,4181.0,50
4010,2592.0,48
4011,7540.0,51
4012,1477.0,43
4013,2628.0,58
4014,8916.0,46
4015,1481.0,52
4016,1555.0,44
4017,8580.0,45
4018,21163.0,48
4019,2936.0,39
4020,1438.3,56
4021,30540.0,54
4022,7357.0,47
4023,11879.0,44
4024,21877.0,52
4025,7255.0,42
4026,6394.0,55
4027,34516.0,49
4028,5597.0,38
4029,32535.0,42
4030,4391.0,38
4031,8738.0,46
4032,1592.0,42
4033,3675.0,65
4034,24593.0,48
4035,7613.0,55
4036,26107.0,45
4037,4287.0,53
4038,9843.0,57
4039,10733.0,50
4040,3460.0,41
4041,1996.0,46
4042,5536.0,49
4043,1469.0,31
4044,5597.0,54
4045,8960.0,51
4046,5693.0,52
4047,4098.0,43
4048,18358.0,44
4049,2337.0,44
4050,8989.0,51
4051,2124.0,51
4052,3968.0,55
4053,2793.0,42
4054,13513.0,53
4055,16351.0,43
4056,9619.0,51
4057,19030.0,56
4058,2107.0,44
4059,2517.0,55
4060,3179.0,41
4061,3968.0,48
4062,5065.0,45
4063,10885.0,65
4064,1438.3,46
4065,10817.0,52
4066,13666.0,65
4067,2149.0,49
4068,7191.0,50
4069,2155.0,52
4070,5395.0,42
4071,3222.0,50
4072,2042.0,27
4073,1610.0,37
4074,3809.0,42
4075,5544.0,43
4076,2388.0,37
4077,2473.0,49
4078,13103.0,42
4079,2465.0,48
4080,6081.0,52
4081,21815.0,45
4082,34516.0,49
4083,3458.0,38
4084,8264.0,50
4085,1697.0,65
4086,3069.0,50
4087,10309.0,46
4088,4983.0,43
4089,3103.0,42
4090,1663.0,45
4091,2695.0,55
4092,18178.0,50
4093,14782.0,50
4094,2488.0,54
4095,1785.0,45
4096,4701.0,45
4097,1438.3,39
4098,2826.0,45
4099,4597.0,52
4100,2591.0,33
4101,2494.0,40
4102,5039.0,61
4103,7897.0,48
4104,4772.0,50
4105,3436.0,35
4106,12064.0,50
4107,9065.0,53
4108,34516.0,49
4109,10290.0,45
4110,3433.0,52
4111,34516.0,40
4112,3240.0,45
4113,1438.3,50
4114,6462.0,51
4115,4408.0,60
4116,1438.3,50
4117,1438.3,46
4118,1773.0,50
4119,4555.0,52
4120,30666.0,54
4121,1575.0,53
4122,1891.0,53
4123,16634.0,40
4124,7985.0,50
4125,3304.0,45
4126,6247.0,40
4127,3645.0,36
4128,21329.0,62
4129,7234.0,35
4130,2262.0,47
4131,1438.3,40
4132,4187.0,45
4133,16362.0,48
4134,34516.0,59
4135,2748.0,44
4136,5242.0,38
4137,21585.0,43
4138,2488.0,31
4139,9966.0,50
4140,27804.0,45
4141,15626.0,45
4142,18800.0,47
4143,1963.0,49
4144,4579.0,43
4145,25824.0,43
4146,3429.0,48
4147,15809.0,59
4148,2493.0,47
4149,6593.0,48
4150,1625.0,53
4151,2121.0,53
4152,4757.0,40
4153,8668.0,42
4154,21869.0,50
4155,2480.0,45
4156,8190.0,49
4157,1850.0,55
4158,2483.0,46
4159,2925.0,40
4160,7066.0,49
4161,2514.0,48
4162,3640.0,50
4163,5527.0,50
4164,31625.0,45
4165,32409.0,57
4166,9827.0,44
4167,2623.0,50
4168,2993.0,42
4169,12944.0,37
4170,6401.0,54
4171,5506.0,43
4172,34516.0,52
4173,17673.0,46
4174,2656.0,43
4175,6118.0,46
4176,17437.0,45
4177,1461.0,50
4178,1965.0,55
4179,30899.0,51
4180,8876.0,48
4181,2440.0,44
4182,1652.0,50
4183,15535.0,46
4184,13354.0,52
4185,26723.0,49
4186,3949.0,55
4187,5937.0,49
4188,18806.0,40
4189,3512.0,45
4190,1975.0,44
4191,2888.0,41
4192,2263.0,47
4193,26792.0,38
4194,9375.0,52
4195,2806.0,48
4196,1478.0,41
4197,6836.0,53
4198,8757.0,47
4199,10529.0,40
4200,2122.0,61
4201,2883.0,45
4202,2339.0,56
4203,5225.0,57
4204,2582.0,48
4205,11524.0,60
4206,13039.0,49
4207,2509.0,50
4208,1456.0,65
4209,5612.0,57
4210,3025.0,51
4211,4205.0,40
4212,3515.0,55
4213,26174.0,52
4214,1602.0,44
4215,29939.0,49
4216,2115.0,49
4217,5298.0,42
4218,2433.0,56
4219,1443.0,60
4220,9758.0,50
4221,4562.0,42
4222,1438.3,65
4223,4210.0,41
4224,1438.3,57
4225,24931.0,48
4226,8854.0,47
4227,2230.0,62
4228,28327.0,46
4229,2500.0,56
4230,9246.0,41
4231,11155.0,43
4232,11926.0,43
4233,5501.0,54
4234,2110.0,45
4235,12994.0,49
4236,29551.0,52
4237,5054.0,46
4238,3136.0,45
4239,6109.0,43
4240,3989.0,49
4241,3315.0,33
4242,34516.0,52
4243,1794.0,40
4244,5993.0,51
4245,8320.0,44
4246,1930.0,62
4247,2329.0,45
4248,1438.3,55
4249,18128.0,55
4250,10642.0,48
4251,2230.0,38
4252,6946.0,52
4253,9716.0,50
4254,4377.0,58
4255,2516.0,42
4256,34516.0,52
4257,1844.0,55
4258,13233.0,48
4259,34516.0,41
4260,1593.0,48
4261,8589.0,50
4262,1714.0,53
4263,1438.3,46
4264,2433.0,50
4265,21148.0,47
4266,7487.0,65
4267,5798.0,47
4268,34516.0,52
4269,7608.0,52
4270,2184.0,44
4271,2189.0,35
4272,3495.0,50
4273,8018.0,52
4274,20543.0,41
4275,18819.0,62
4276,17811.0,49
4277,14418.0,43
4278,3936.0,44
4279,5738.0,43
4280,34516.0,54
4281,1513.0,55
4282,18075.0,49
4283,5989.0,45
4284,2490.0,56
4285,2659.0,49
4286,34516.0,53
4287,13490.0,49
4288,1664.0,46
4289,7753.0,49
4290,2909.0,36
4291,34516.0,57
